tis1099_subdistrict_code,parent_district_tis1099_code,parent_province_tis1099_code,name_en,name_th,centroid_lat,centroid_lon,postal_code
470601,4706,47,Waritchaphum,วาริชภูมิ,17.23096,103.64042,47150
470602,4706,47,Pla Lo,ปลาโหล,17.31402,103.68256,47150
470603,4706,47,Nong Lat,หนองลาด,17.30823,103.57427,47150
470604,4706,47,Kham Bo,คำบ่อ,17.22696,103.54914,47150
470605,4706,47,Kho Khiao,ค้อเขียว,17.27582,103.52112,47150
470701,4707,47,Nikhom Nam Un,นิคมน้ำอูน,17.1764,103.68212,47270
470702,4707,47,Nong Pling,หนองปลิง,17.18355,103.75159,47270
470703,4707,47,Nong Bua,หนองบัว,17.15093,103.82567,47270
470704,4707,47,Suwanakham,สุวรรณคาม,17.15637,103.71665,47270
470801,4708,47,Wanon Niwat,วานรนิวาส,17.64435,103.74581,47120
470802,4708,47,Duea Si Khan Chai,เดื่อศรีคันไชย,17.47151,103.7281,47120
470803,4708,47,Khua Kai,ขัวก่าย,17.59892,103.84194,47120
470804,4708,47,Nong Sanom,หนองสนม,17.52665,103.85641,47120
470805,4708,47,Khu Sakham,คูสะคาม,17.74225,103.58201,47120
470806,4708,47,That,ธาตุ,17.6423,103.64983,47120
470807,4708,47,Nong Waeng,หนองแวง,17.77383,103.71141,47120
470808,4708,47,Si Wichai,ศรีวิชัย,17.53789,103.72644,47120
470809,4708,47,Na So,นาซอ,17.67984,103.85294,47120
470810,4708,47,In Plaeng,อินทร์แปลง,17.78872,103.59848,47120
470811,4708,47,Na Kham,นาคำ,17.69391,103.79477,47120
470812,4708,47,Khon Sawan,คอนสวรรค์,17.59403,103.74392,47120
470813,4708,47,Kut Ruea Kham,กุดเรือคำ,17.75895,103.6437,47120
470814,4708,47,Nong Waeng Tai,หนองแวงใต้,17.73496,103.72175,47120
470901,4709,47,Kham Ta Kla,คำตากล้า,17.82764,103.75516,47250
470902,4709,47,Nong Bua Sim,หนองบัวสิม,17.84284,103.85942,47250
470903,4709,47,Na Tae,นาแต้,17.85881,103.6962,47250
470904,4709,47,Phaet,แพด,17.77447,103.84571,47250
471001,4710,47,Muang,ม่วง,17.85912,103.56087,47140
471002,4710,47,Mai,มาย,17.86746,103.49641,47140
471003,4710,47,Dong Mo Thong,ดงหม้อทอง,17.99231,103.51742,47140
471004,4710,47,Dong Nuea,ดงเหนือ,17.99709,103.5807,47140
471005,4710,47,Dong Mo Thong Tai,ดงหม้อทองใต้,17.93942,103.44391,47140
471006,4710,47,Huai Lua,ห้วยหลัว,17.81574,103.41709,47140
471007,4710,47,Non Sa-At,โนนสะอาด,17.92888,103.65418,47140
471008,4710,47,Nong Kwang,หนองกวั่ง,17.79491,103.48867,47140
471009,4710,47,Bo Kaeo,บ่อแก้ว,17.87127,103.61984,47140
471101,4711,47,Akat,อากาศ,17.58728,104.00516,47170
471102,4711,47,Phon Phaeng,โพนแพง,17.53813,103.95447,47170
471103,4711,47,Wa Yai,วาใหญ่,17.63093,103.92611,47170
471104,4711,47,Phon Ngam,โพนงาม,17.72885,103.99225,47170
471105,4711,47,Tha Kon,ท่าก้อน,17.77419,103.93352,47170
471106,4711,47,Na Hi,นาฮี,17.71647,103.92192,47170
471107,4711,47,Bawa,บะหว้า,17.4891,103.96168,47170
471108,4711,47,Samakkhi Phatthana,สามัคคีพัฒนา,17.68445,104.03458,47170
471201,4712,47,Sawang Daen Din,สว่างแดนดิน,17.44462,103.45816,47110
471203,4712,47,Kham Sa-At,คำสะอาด,17.51413,103.3513,47110
471204,4712,47,Ban Tai,บ้านต้าย,17.43715,103.3893,47110
471206,4712,47,Bong Nuea,บงเหนือ,17.32236,103.30151,47110
471207,4712,47,Phon Sung,โพนสูง,17.53064,103.40454,47110
471208,4712,47,Khok Si,โคกสี,17.61912,103.4445,47110
471210,4712,47,Nong Luang,หนองหลวง,17.37298,103.38552,47110
471211,4712,47,Bong Tai,บงใต้,17.43412,103.31856,47110
471212,4712,47,Kho Tai,ค้อใต้,17.36885,103.33613,47110
471213,4712,47,Phan Na,พันนา,17.41305,103.57075,47240
471214,4712,47,Waeng,แวง,17.45284,103.63031,47240
471215,4712,47,Sai Mun,ทรายมูล,17.47675,103.52891,47110
471216,4712,47,Tan Kon,ตาลโกน,17.35975,103.58443,47240
471217,4712,47,Tan Noeng,ตาลเนิ้ง,17.34966,103.61594,47240
471220,4712,47,That Thong,ธาตุทอง,17.4917,103.58358,47240
471221,4712,47,Ban Thon,บ้านถ่อน,17.53818,103.459,47110
471301,4713,47,Song Dao,ส่องดาว,17.35148,103.45213,47190
471302,4713,47,Tha Sila,ท่าศิลา,17.27614,103.38987,47190
471303,4713,47,Watthana,วัฒนา,17.37267,103.52075,47190
471304,4713,47,Pathum Wapi,ปทุมวาปี,17.29864,103.48438,47190
471401,4714,47,Tao Ngoi,เต่างอย,16.9752,104.2046,47260
471402,4714,47,Bueng Thawai,บึงทวาย,17.02983,104.15413,47260
471403,4714,47,Na Tan,นาตาล,16.97783,104.11666,47260
471404,4714,47,Chan Phen,จันทร์เพ็ญ,16.90156,104.14483,47260
471501,4715,47,Tong Khop,ตองโขบ,17.00893,104.26428,47280
471502,4715,47,Lao Phon Kho,เหล่าโพนค้อ,16.99862,104.33321,47280
471503,4715,47,Dan Muang Kham,ด่านม่วงคำ,17.09246,104.32358,47280
471504,4715,47,Maet Na Thom,แมดนาท่ม,17.0394,104.34669,47280
471601,4716,47,Ban Lao,บ้านเหล่า,17.70208,103.52419,47290
471602,4716,47,Charoen Sin,เจริญศิลป์,17.57123,103.56772,47290
471603,4716,47,Thung Kae,ทุ่งแก,17.61036,103.5315,47290
471604,4716,47,Khok Sila,โคกศิลา,17.54758,103.63028,47290
471605,4716,47,Nong Paen,หนองแปน,17.70781,103.44108,47290
471701,4717,47,Ban Phon,บ้านโพน,17.21337,104.37334,47230
471702,4717,47,Na Kaeo,นาแก้ว,17.26887,104.23759,47230
471703,4717,47,Na Tong Watthana,นาตงวัฒนา,17.21741,104.31116,47230
471704,4717,47,Ban Paen,บ้านแป้น,17.19084,104.23559,47230
471705,4717,47,Chiang Sue,เชียงสือ,17.13609,104.36394,47230
471801,4718,47,Sang Kho,สร้างค้อ,16.87181,103.91328,47180
471802,4718,47,Luplao,หลุบเลา,16.90703,103.99119,47180
471803,4718,47,Khok Phu,โคกภู,16.97365,103.85543,47180
471804,4718,47,Kok Pla Sio,กกปลาซิว,16.96909,104.0417,47180
480101,4801,48,Nai Mueang,ในเมือง,17.3888,104.78537,48000
480102,4801,48,Nong Saeng,หนองแสง,17.42272,104.77343,48000
480103,4801,48,Na Sai,นาทราย,17.39722,104.6753,48000
480104,4801,48,Na Ratchakhwai,นาราชควาย,17.41978,104.70861,48000
480105,4801,48,Kurukhu,กุรุคุ,17.33538,104.54586,48000
480106,4801,48,Ban Phueng,บ้านผึ้ง,17.36263,104.60725,48000
480107,4801,48,At Samat,อาจสามารถ,17.44451,104.73696,48000
480108,4801,48,Kham Thao,ขามเฒ่า,17.26221,104.76201,48000
480109,4801,48,Ban Klang,บ้านกลาง,17.17058,104.76992,48000
480110,4801,48,Tha Kho,ท่าค้อ,17.32534,104.77248,48000
480111,4801,48,Kham Toei,คำเตย,17.21353,104.70618,48000
480112,4801,48,Nong Yat,หนองญาติ,17.33911,104.72972,48000
480113,4801,48,Dong Khwang,ดงขวาง,17.21142,104.78562,48000
480114,4801,48,Wang Ta Mua,วังตามัว,17.32532,104.47014,48000
480115,4801,48,Pho Tak,โพธิ์ตาก,17.34156,104.686,48000
480201,4802,48,Pla Pak,ปลาปาก,17.20326,104.52701,48160
480202,4802,48,Nong Hi,หนองฮี,17.12721,104.58814,48160
480203,4802,48,Kut Takai,กุตาไก้,17.217,104.60593,48160
480204,4802,48,Khok Sawang,โคกสว่าง,17.14408,104.46863,48160
480205,4802,48,Khok Sung,โคกสูง,17.19046,104.43439,48160
480206,4802,48,Mahachai,มหาชัย,17.26167,104.46467,48160
480207,4802,48,Na Makhuea,นามะเขือ,17.27077,104.65035,48160
480208,4802,48,Nong Thao Yai,หนองเทาใหญ่,17.12061,104.52605,48160
480301,4803,48,Tha Uthen,ท่าอุเทน,17.5722,104.60131,48120
480302,4803,48,Non Tan,โนนตาล,17.5407,104.58843,48120
480303,4803,48,Tha Champa,ท่าจำปา,17.58335,104.48559,48120
480304,4803,48,Chai Buri,ไชยบุรี,17.63461,104.43423,48120
480305,4803,48,Phanom,พนอม,17.69585,104.39213,48120
480306,4803,48,Phathai,พะทาย,17.79541,104.309,48120
480311,4803,48,Woen Phrabat,เวินพระบาท,17.5081,104.67729,48120
480312,4803,48,Rammarat,รามราช,17.47125,104.63642,48120
480314,4803,48,Nong Thao,หนองเทา,17.7767,104.35519,48120
480401,4804,48,Ban Phaeng,บ้านแพง,17.95469,104.22262,48140
480402,4804,48,Phai Lom,ไผ่ล้อม,17.9903,104.16046,48140
480403,4804,48,Phon Thong,โพนทอง,17.87849,104.21824,48140
480404,4804,48,Nong Waeng,หนองแวง,17.7885,104.24081,48140
480408,4804,48,Na Ngua,นางัว,17.94444,104.18499,48140
480409,4804,48,Na Khe,นาเข,17.86935,104.272,48140
480501,4805,48,That Phanom,ธาตุพนม,16.94082,104.70778,48110
480502,4805,48,Fang Daeng,ฝั่งแดง,16.92052,104.67614,48110
480503,4805,48,Phon Phaeng,โพนแพง,17.15459,104.69451,48110
480504,4805,48,Phra Klang Thung,พระกลางทุ่ง,17.00105,104.71243,48110
480505,4805,48,Na Thon,นาถ่อน,17.13271,104.74098,48110
480506,4805,48,Saen Phan,แสนพัน,17.06217,104.74622,48110
480507,4805,48,Don Nang Hong,ดอนนางหงส์,17.09403,104.74376,48110
480508,4805,48,Nam Kam,น้ำก่ำ,16.87193,104.72394,48110
480509,4805,48,Um Mao,อุ่มเหม้า,16.8408,104.67181,48110
480510,4805,48,Na Nat,นาหนาด,16.91651,104.65103,48110
480511,4805,48,Kut Chim,กุดฉิม,17.05897,104.72679,48110
480512,4805,48,That Phanom Nuea,ธาตุพนมเหนือ,16.96754,104.68986,48110
480601,4806,48,Renu,เรณู,17.07578,104.64777,48170
480602,4806,48,Phon Thong,โพนทอง,17.0623,104.69726,48170
480603,4806,48,Tha Lat,ท่าลาด,17.00434,104.58713,48170
480604,4806,48,Na Ngam,นางาม,17.11811,104.67123,48170
480605,4806,48,Khok Hin Hae,โคกหินแฮ่,17.05669,104.60805,48170
480607,4806,48,Nong Yang Chin,หนองย่างชิ้น,17.02583,104.6962,48170
480608,4806,48,Renu Tai,เรณูใต้,17.01584,104.66195,48170
480609,4806,48,Nakham,นาขาม,16.99097,104.62758,48170
480701,4807,48,Na Kae,นาแก,16.90804,104.49786,48130
480702,4807,48,Phra Song,พระซอง,17.02729,104.5564,48130
480703,4807,48,Nong Sang,หนองสังข์,16.99081,104.47305,48130
480704,4807,48,Na Khu,นาคู่,16.98078,104.53382,48130
480705,4807,48,Phiman,พิมาน,16.93049,104.55418,48130
480706,4807,48,Phum Kae,พุ่มแก,16.9084,104.60777,48130
480707,4807,48,Kan Lueang,ก้านเหลือง,16.92206,104.40254,48130
480708,4807,48,Nong Bo,หนองบ่อ,16.92793,104.31872,48130
480709,4807,48,Na Liang,นาเลียง,17.05474,104.52944,48130
480712,4807,48,Ban Kaeng,บ้านแก้ง,16.92244,104.44458,48130
480713,4807,48,Kham Phi,คำพี้,16.93797,104.36953,48130
480715,4807,48,Si Chomphu,สีชมพู,16.91696,104.57168,48130
480801,4808,48,Si Songkhram,ศรีสงคราม,17.64467,104.27446,48150
480802,4808,48,Na Duea,นาเดื่อ,17.56877,104.31359,48150
480803,4808,48,Ban Ueang,บ้านเอื้อง,17.55133,104.23642,48150
480804,4808,48,Sam Phong,สามผง,17.7302,104.16211,48150
480805,4808,48,Tha Bo Songkhram,ท่าบ่อสงคราม,17.63852,104.19726,48150
480806,4808,48,Ban Kha,บ้านข่า,17.6672,104.11894,48150
480807,4808,48,Na Kham,นาคำ,17.61548,104.35655,48150
480808,4808,48,Phon Sawang,โพนสว่าง,17.53574,104.1648,48150
480809,4808,48,Hat Phaeng,หาดแพง,17.7125,104.3064,48150
480901,4809,48,Na Wa,นาหว้า,17.48038,104.11054,48180
480902,4809,48,Na Ngua,นางัว,17.43319,104.105,48180
480903,4809,48,Ban Siao,บ้านเสียว,17.55136,104.08528,48180
480904,4809,48,Na Khun Yai,นาคูณใหญ่,17.50368,104.13895,48180
480905,4809,48,Lao Phathana,เหล่าพัฒนา,17.59775,104.09954,48180
480906,4809,48,Tha Ruea,ท่าเรือ,17.50501,104.05229,48180
481001,4810,48,Phon Sawan,โพนสวรรค์,17.43568,104.45981,48190
481002,4810,48,Na Hua Bo,นาหัวบ่อ,17.484,104.37157,48190
481003,4810,48,Na Khamin,นาขมิ้น,17.51763,104.47867,48190
481004,4810,48,Phon Bok,โพนบก,17.44342,104.52113,48190
481005,4810,48,Ban Kho,บ้านค้อ,17.47321,104.26586,48190
481006,4810,48,Phon Chan,โพนจาน,17.41568,104.41131,48190
481007,4810,48,Na Nai,นาใน,17.46113,104.5734,48190
481101,4811,48,Na Thom,นาทม,17.84424,104.04153,48140
481102,4811,48,Nong Son,หนองซน,17.86704,104.14513,48140
481103,4811,48,Don Toei,ดอนเตย,17.78564,104.08867,48140
481201,4812,48,Wang Yang,วังยาง,17.06558,104.43988,48130
481202,4812,48,Khok Si,โคกสี,17.092,104.49819,48130
481203,4812,48,Yot Chat,ยอดชาด,17.0796,104.38798,48130
481204,4812,48,Nong Pho,หนองโพธิ์,17.07299,104.48525,48130
490101,4901,49,Mukdahan,มุกดาหาร,16.56697,104.68269,49000
490102,4901,49,Si Bunrueang,ศรีบุญเรือง,16.52755,104.73602,49000
490103,4901,49,Ban Khok,บ้านโคก,16.6268,104.55774,49000
490104,4901,49,Bang Sai Yai,บางทรายใหญ่,16.63167,104.69398,49000
490105,4901,49,Phon Sai,โพนทราย,16.58771,104.61123,49000
490106,4901,49,Phueng Daet,ผึ่งแดด,16.61467,104.48881,49000
490107,4901,49,Na Sok,นาโสก,16.48422,104.52749,49000
490108,4901,49,Na Si Nuan,นาสีนวน,16.46657,104.77646,49000
490109,4901,49,Kham Pa Lai,คำป่าหลาย,16.72161,104.6329,49000
490110,4901,49,Kham A Huan,คำอาฮวน,16.48588,104.66101,49000
490111,4901,49,Dong Yen,ดงเย็น,16.37329,104.69575,49000
490112,4901,49,Dong Mon,ดงมอน,16.68698,104.49889,49000
490113,4901,49,Kut Khae,กุดแข้,16.57225,104.56105,49000
490201,4902,49,Nikhom Kham Soi,นิคมคำสร้อย,16.33652,104.557,49130
490202,4902,49,Na Kok,นากอก,16.36645,104.58747,49130
490203,4902,49,Nong Waeng,หนองแวง,16.40537,104.60904,49130
490204,4902,49,Kok Daeng,กกแดง,16.40637,104.49999,49130
490205,4902,49,Na Udom,นาอุดม,16.27318,104.61777,49130
490206,4902,49,Chok Chai,โชคชัย,16.35196,104.49382,49130
490207,4902,49,Romklao,ร่มเกล้า,16.38155,104.43844,49130
490301,4903,49,Don Tan,ดอนตาล,16.30194,104.91624,49120
490302,4903,49,Pho Sai,โพธิ์ไทร,16.38253,104.86152,49120
490303,4903,49,Pa Rai,ป่าไร่,16.24575,104.73773,49120
490304,4903,49,Lao Mi,เหล่าหมี,16.34027,104.78375,49120
490305,4903,49,Ban Bak,บ้านบาก,16.23648,104.85569,49120
490306,4903,49,Na Sameng,นาสะเม็ง,16.29547,104.84282,49120
490307,4903,49,Ban Kaeng,บ้านแก้ง,16.41278,104.81545,49120
490401,4904,49,Dong Luang,ดงหลวง,16.83266,104.49332,49140
490402,4904,49,Nong Bua,หนองบัว,16.81291,104.57014,49140
490403,4904,49,Kok Tum,กกตูม,16.79062,104.19501,49140
490404,4904,49,Nong Khaen,หนองแคน,16.75025,104.4836,49140
490405,4904,49,Chanot Noi,ชะโนดน้อย,16.80856,104.61874,49140
490406,4904,49,Phang Daeng,พังแดง,16.79762,104.37152,49140
490503,4905,49,Ban Shong,บ้านซ่ง,16.56577,104.44926,49110
490504,4905,49,Kham Cha-I,คำชะอี,16.58883,104.2775,49110
490505,4905,49,Nong Ian,หนองเอี่ยน,16.60978,104.45439,49110
490506,4905,49,Ban Kho,บ้านค้อ,16.70065,104.35262,49110
490507,4905,49,Ban Lao,บ้านเหล่า,16.65946,104.32336,49110
490508,4905,49,Phon Ngam,โพนงาม,16.67139,104.43327,49110
490511,4905,49,Lao Sang Tho,เหล่าสร้างถ่อ,16.56297,104.49021,49110
490512,4905,49,Kham Bok,คำบก,16.50346,104.41191,49110
490514,4905,49,Nam Thiang,น้ำเที่ยง,16.57074,104.39748,49110
490601,4906,49,Wan Yai,หว้านใหญ่,16.7137,104.73315,49150
490602,4906,49,Pong Kham,ป่งขาม,16.76342,104.72674,49150
490603,4906,49,Bang Sai Noi,บางทรายน้อย,16.65831,104.7254,49150
490604,4906,49,Chanot,ชะโนด,16.68021,104.73578,49150
490605,4906,49,Dong Mu,ดงหมู,16.80467,104.70839,49150
490701,4907,49,Nong Sung,หนองสูง,16.46066,104.35945,49160
490702,4907,49,Non Yang,โนนยาง,16.4933,104.27793,49160
490703,4907,49,Phu Wong,ภูวง,16.45545,104.41674,49160
490704,4907,49,Ban Pao,บ้านเป้า,16.41679,104.33219,49160
490705,4907,49,Nong Sung Tai,หนองสูงใต้,16.39066,104.38363,49160
