tis1099_district_code,parent_province_tis1099_code,name_en,name_th,centroid_lat,centroid_lon,area_km2,bbox_minlat,bbox_minlon,bbox_maxlat,bbox_maxlon,num_tambon,postal_code_prefixes,notes
4413,44,Chuen Chom,ชื่นชม,16.54256,103.14341,102.6,16.45874,103.08524,16.6436,103.18706,4,4416,
4501,45,Mueang Roi Et,เมืองร้อยเอ็ด,16.02478,103.60757,479.7,15.86387,103.46505,16.16344,103.72249,15,4500,
4502,45,Kaset Wisai,เกษตรวิสัย,15.59503,103.56237,843.0,15.42655,103.40327,15.77147,103.6951,13,4515,
4503,45,Pathum Rat,ปทุมรัตต์,15.62919,103.38452,349.6,15.53674,103.26712,15.71714,103.49444,8,4519,
4504,45,Chaturaphak Phiman,จตุรพักตรพิมาน,15.82669,103.55287,489.6,15.72097,103.41969,15.93874,103.69685,12,4518,
4505,45,Thawat Buri,ธวัชบุรี,16.03292,103.77524,357.1,15.91537,103.67995,16.15712,103.90053,12,4517,
4506,45,Phanom Phrai,พนมไพร,15.69019,104.07083,450.8,15.55052,103.94281,15.81037,104.20946,13,4514,
4507,45,Phon Thong,โพนทอง,16.29228,103.96553,665.5,16.14639,103.84091,16.45255,104.13028,14,4511,
4508,45,Pho Chai,โพธิ์ชัย,16.33158,103.79998,379.5,16.18214,103.70597,16.4701,103.88959,9,4523,
4509,45,Nong Phok,หนองพอก,16.30781,104.21233,556.5,16.1493,104.06408,16.4524,104.348,9,4521,
4510,45,Selaphum,เสลภูมิ,16.05385,104.00026,714.4,15.80248,103.8286,16.22412,104.19917,18,4512,
4511,45,Suwannaphum,สุวรรณภูมิ,15.60497,103.80184,827.9,15.438,103.6401,15.77821,103.9671,15,4513,
4512,45,Mueang Suang,เมืองสรวง,15.78539,103.74761,139.3,15.71413,103.69478,15.86387,103.85188,5,4522,
4513,45,Phon Sai,โพนทราย,15.49234,103.94166,231.7,15.40698,103.85178,15.55835,104.05998,5,4524,
4514,45,At Samat,อาจสามารถ,15.84226,103.86092,421.2,15.70509,103.69685,15.93882,103.99201,10,4516,
4515,45,Moei Wadi,เมยวดี,16.38013,104.11353,153.2,16.29682,104.02129,16.44595,104.23786,4,4525,
4516,45,Si Somdet,ศรีสมเด็จ,16.01469,103.50992,148.5,15.93134,103.45814,16.13011,103.57376,8,4500|4528,
4517,45,Changhan,จังหาร,16.17115,103.60788,162.8,16.11695,103.48344,16.22153,103.70909,8,4500,
4518,45,Chiang Khwan,เชียงขวัญ,16.15642,103.75022,137.8,16.07559,103.68652,16.22084,103.83816,6,4500|4517,
4519,45,Nong Hi,หนองฮี,15.58131,104.01437,169.6,15.50242,103.936,15.65673,104.08553,4,4514,
4520,45,Thung Khao Luang,ทุ่งเขาหลวง,15.99425,103.87158,139.4,15.92502,103.82009,16.06557,103.93483,5,4517,
4601,46,Mueang Kalasin,เมืองกาฬสินธุ์,16.51657,103.55637,728.2,16.34066,103.41204,16.67676,103.7044,17,4600,
4602,46,Na Mon,นามน,16.58442,103.78376,239.5,16.48905,103.68683,16.67504,103.89061,5,4623,
4603,46,Kamalasai,กมลาไสย,16.28905,103.61157,372.2,16.19264,103.45255,16.38632,103.70942,8,4613,
4604,46,Rong Kham,ร่องคำ,16.28738,103.72356,48.8,16.2196,103.70473,16.36467,103.75411,3,4621,
4605,46,Kuchinarai,กุฉินารายณ์,16.52451,104.04284,777.4,16.39088,103.82284,16.67977,104.23786,12,4611,
4606,46,Khao Wong,เขาวง,16.68035,104.10459,241.6,16.59786,103.99147,16.78421,104.19909,6,4616,
4607,46,Yang Talat,ยางตลาด,16.43945,103.34956,690.1,16.286,103.16391,16.61877,103.51051,15,4612,
4608,46,Huai Mek,ห้วยเม็ก,16.58413,103.24672,325.9,16.48764,103.1524,16.77112,103.37384,9,4617,
4609,46,Sahatsakhan,สหัสขันธ์,16.71722,103.58146,319.3,16.62981,103.4602,16.83976,103.69632,8,4614,
4610,46,Kham Muang,คำม่วง,16.943,103.64181,393.7,16.76684,103.5302,17.09285,103.76316,6,4618,
4611,46,Tha Khantho,ท่าคันโท,16.89079,103.24128,343.3,16.7862,103.09812,16.96784,103.40076,6,4619,
4612,46,Nong Kung Si,หนองกุงศรี,16.72665,103.32647,634.2,16.60659,103.17137,16.85481,103.47738,9,4622,
4613,46,Somdet,สมเด็จ,16.78174,103.75778,493.3,16.598,103.6371,16.96431,103.90706,8,4615,
4614,46,Huai Phueng,ห้วยผึ้ง,16.68473,103.88741,303.5,16.56839,103.79763,16.80291,103.96458,4,4624,
4615,46,Sam Chai,สามชัย,16.88024,103.52532,321.3,16.7597,103.42163,17.06273,103.59759,4,4618,
4616,46,Na Khu,นาคู,16.76262,104.01212,183.4,16.63458,103.9503,16.85594,104.09871,5,4616,
4617,46,Don Chan,ดอนจาน,16.47451,103.7177,248.9,16.38438,103.59791,16.56893,103.832,5,4600,
4618,46,Khong Chai,ฆ้องชัย,16.25453,103.47661,109.0,16.19965,103.41107,16.34284,103.54787,5,4613,
4701,47,Mueang Sakon Nakhon,เมืองสกลนคร,17.17097,104.09599,989.7,17.00161,103.91483,17.38887,104.32719,16,4700|4722,
4702,47,Kusuman,กุสุมาลย์,17.353,104.26356,470.3,17.27036,104.07248,17.42938,104.41605,5,4721|4723,
4703,47,Kut Bak,กุดบาก,17.08081,103.80205,488.3,16.97127,103.64484,17.18238,103.98304,3,4718,
4704,47,Phanna Nikhom,พรรณานิคม,17.31597,103.89598,706.1,17.15567,103.7169,17.46538,104.06281,10,4713|4722,
4705,47,Phanh Khon,พังโคน,17.38567,103.75457,271.7,17.26024,103.64028,17.46538,103.85723,5,4716,
4706,47,Waritchaphum,วาริชภูมิ,17.26019,103.61257,381.8,17.15172,103.47026,17.36615,103.72943,5,4715,
4707,47,Nikhom Nam Un,นิคมน้ำอูน,17.17373,103.72203,149.2,17.1147,103.61353,17.23953,103.85962,4,4727,
4708,47,Wanon Niwat,วานรนิวาส,17.63099,103.74637,1111.3,17.43471,103.51173,17.82602,103.94454,14,4712,
4709,47,Kham Ta Kla,คำตากล้า,17.82967,103.78922,355.8,17.73277,103.63324,17.94156,103.91813,4,4725,
4710,47,Ban Muang,บ้านม่วง,17.89709,103.5273,758.6,17.7516,103.36776,18.08805,103.7035,9,4714,
4711,47,Akat Amnuai,อากาศอำนวย,17.6377,103.97752,571.5,17.46211,103.87612,17.82228,104.07115,8,4717,
4712,47,Sawang Daen Din,สว่างแดนดิน,17.46447,103.45473,965.0,17.26953,103.2538,17.684,103.66566,16,4711|4724,
4713,47,Song Dao,ส่องดาว,17.31376,103.44587,333.2,17.21325,103.2997,17.417,103.56958,4,4719,
4714,47,Tao Ngoi,เต่างอย,16.93834,104.14789,309.3,16.8213,104.02281,17.07276,104.26678,4,4726,
4715,47,Khok Si Suphan,โคกศรีสุพรรณ,17.02746,104.29854,248.9,16.92042,104.19645,17.13062,104.39669,4,4728,
4716,47,Charoen Sin,เจริญศิลป์,17.64211,103.53593,385.1,17.51303,103.40314,17.75536,103.67063,5,4729,
4717,47,Phon Na Kaeo,โพนนาแก้ว,17.20802,104.31768,362.5,17.09942,104.18229,17.31586,104.43507,5,4723,
4718,47,Phu Phan,ภูพาน,16.93047,103.92548,682.8,16.77607,103.74,17.04406,104.10216,4,4718,
4801,48,Mueang Nakhon Phanom,เมืองนครพนม,17.32752,104.6567,773.8,17.12754,104.41271,17.49151,104.80061,15,4800,
4802,48,Pla Pak,ปลาปาก,17.2012,104.54313,525.2,17.07395,104.40565,17.33249,104.68376,8,4816,
4803,48,Tha Uthen,ท่าอุเทน,17.61621,104.49228,534.5,17.42694,104.2998,17.84539,104.72793,9,4812,
4804,48,Ban Phaeng,บ้านแพง,17.87049,104.22029,327.4,17.72902,104.11182,18.02374,104.3008,6,4814,
4805,48,That Phanom,ธาตุพนม,16.9573,104.70467,365.3,16.79042,104.62833,17.17931,104.78842,12,4811,
4806,48,Renu Nakhon,เรณูนคร,17.05476,104.64522,242.6,16.95156,104.57326,17.16286,104.71665,8,4817,
4807,48,Na Kae,นาแก,16.94255,104.46339,618.7,16.83777,104.25218,17.09684,104.63332,12,4813,
4808,48,Si Songkhram,ศรีสงคราม,17.63263,104.23316,781.8,17.50119,104.06658,17.78663,104.41259,9,4815,
4809,48,Na Wa,นาหว้า,17.49577,104.09817,321.0,17.37794,104.01574,17.65158,104.19778,6,4818,
4810,48,Phon Sawan,โพนสวรรค์,17.46551,104.4167,587.0,17.3614,104.17852,17.5521,104.64757,7,4819,
4811,48,Na Thom,นาทม,17.84019,104.10234,290.4,17.74021,103.99929,17.95593,104.1911,3,4814,
4812,48,Wang Yang,วังยาง,17.07323,104.44285,157.8,17.00151,104.36237,17.13865,104.52848,4,4813,
4901,49,Mueang Mukdahan,เมืองมุกดาหาร,16.54521,104.62775,1254.2,16.27035,104.44597,16.79227,104.86013,13,4900,
4902,49,Nikhom Kham Soi,นิคมคำสร้อย,16.34762,104.55514,374.7,16.21124,104.40004,16.45654,104.66335,7,4913,
4903,49,Don Tan,ดอนตาล,16.29541,104.81397,484.5,16.18785,104.66135,16.42883,104.97872,7,4912,
4904,49,Don Tan,ดงหลวง,16.79609,104.35219,930.5,16.66002,104.07011,16.90693,104.65999,6,4914,
4905,49,Khamcha-I,คำชะอี,16.61385,104.3416,668.8,16.46961,104.17708,16.7613,104.50587,9,4911,
4906,49,Wan Yai,หว้านใหญ่,16.71479,104.72373,111.6,16.62618,104.69236,16.80471,104.76295,5,4915,
4907,49,Nong Sung,หนองสูง,16.44477,104.34319,301.3,16.32321,104.22107,16.54219,104.47402,6,4916,
5001,50,Mueang Chiang Mai,เมืองเชียงใหม่,18.78502,98.96204,208.6,18.69936,98.86761,18.87524,99.04857,16,5000|5010|5020|5030,
5002,50,Chom Thong,จอมทอง,18.37562,98.60568,1117.3,18.14936,98.42061,18.5998,98.78273,6,5016|5024,
5003,50,Mae Chaem,แม่แจ่ม,18.5959,98.30919,2769.8,18.222,98.07405,18.93831,98.55975,7,5027,
5004,50,Chiang Dao,เชียงดาว,19.5111,98.90605,2235.5,19.26237,98.58517,19.81158,99.15609,7,5017,
5005,50,Doi Saket,ดอยสะเก็ด,18.94281,99.21839,632.4,18.78921,99.05618,19.09565,99.4018,14,5022,
5006,50,Mae Taeng,แม่แตง,19.18119,98.84955,1412.2,19.03218,98.58559,19.35398,99.15462,13,5015|5033,
5007,50,Mae Rim,แม่ริม,18.94401,98.87888,473.3,18.838,98.7476,19.07631,98.99999,11,5018|5033,
5008,50,Samoeng,สะเมิง,18.91455,98.63947,1015.5,18.72736,98.41072,19.07631,98.81567,5,5025,
5009,50,Fang,ฝาง,19.88818,99.16615,830.2,19.71167,99.02189,20.10668,99.36153,8,5011|5032,
5010,50,Mae Ai,แม่อาย,20.00745,99.33661,810.1,19.77733,99.12808,20.14743,99.57287,7,5028,
5011,50,Phrao,พร้าว,19.28642,99.22043,1254.4,19.00053,99.07684,19.57097,99.34295,11,5019,
5012,50,San Pa Tong,สันป่าตอง,18.60517,98.87778,186.4,18.50096,98.80662,18.71849,98.96013,11,5012,
5013,50,San Kamphaeng,สันกำแพง,18.74093,99.15187,229.5,18.65395,99.03877,18.81345,99.26694,10,5013,
5014,50,San Sai,สันทราย,18.94897,99.03322,314.9,18.78921,98.94687,19.10249,99.12756,12,5021|5029,
5015,50,Hang Dong,หางดง,18.7277,98.88561,241.8,18.5954,98.79081,18.84892,98.98624,11,5023|5034,
5016,50,Hot,ฮอด,18.11359,98.47783,1499.8,17.90955,98.16206,18.28274,98.80695,6,5024,
5017,50,Doi Tao,ดอยเต่า,17.90186,98.67514,854.8,17.79096,98.43052,18.07166,98.87036,6,5026,
5018,50,Omkoi,อมก๋อย,17.67428,98.33703,2863.6,17.24227,98.01094,18.04072,98.57885,6,5031,
5019,50,Saraphi,สารภี,18.69693,99.02842,79.9,18.61316,98.96619,18.76887,99.08074,12,5014,
5020,50,Wiang Haeng,เวียงแหง,19.58924,98.64533,649.3,19.42297,98.46652,19.75818,98.77421,3,5035,
5021,50,Chai Prakan,ไชยปราการ,19.68439,99.16592,545.6,19.57078,99.00728,19.83223,99.34408,4,5032,
5022,50,Mae Wang,แม่วาง,18.67488,98.65782,654.4,18.54529,98.48777,18.80266,98.85294,5,5036,
5023,50,Mae On,แม่ออน,18.73691,99.29331,493.1,18.53217,99.20727,18.92172,99.37764,6,5013,
5024,50,Doi Lo,ดอยหล่อ,18.5337,98.75664,213.1,18.43523,98.62398,18.62024,98.85294,4,5016,
5025,50,Kanlayaniwatthana,กัลยาณิวัฒนา,18.9966,98.29605,613.4,18.87121,98.10626,19.1558,98.47822,3,5813,
5101,51,Mueang Lamphun,เมืองลำพูน,18.55226,99.05689,480.8,18.43695,98.93476,18.67328,99.22537,15,5100|5115,
5102,51,Mae Tha,แม่ทา,18.38625,99.08407,736.7,18.17141,98.90443,18.58932,99.31734,6,5114|5117,
5103,51,Ban Hong,บ้านโฮ่ง,18.26605,98.82317,470.3,18.13718,98.67129,18.38839,98.98848,5,5113,
5104,51,Li,ลี้,17.79358,98.88291,1790.2,17.42589,98.68394,18.16599,99.10318,8,5111,
5105,51,Thung Hua Chang,ทุ่งหัวช้าง,17.98147,99.05543,466.2,17.81043,98.95857,18.19987,99.18332,3,5116,
5106,51,Pa Sang,ป่าซาง,18.41549,98.88448,298.5,18.27501,98.77811,18.54284,98.96226,9,5112,
5107,51,Ban Thi,บ้านธิ,18.64877,99.15692,136.6,18.59176,99.06519,18.70831,99.23098,2,5118,
5108,51,Wiang Nong Long,เวียงหนองล่อง,18.40832,98.75945,58.5,18.38068,98.6876,18.44977,98.82357,3,5112,
5201,52,Mueang Lampang,เมืองลำปาง,18.40743,99.53318,1243.3,18.18306,99.30231,18.60457,99.76778,19,5200|5210,
5202,52,Mae Mo,แม่เมาะ,18.39852,99.82938,1081.6,18.1935,99.62896,18.60457,100.04929,5,5222,
5203,52,Ko Kha,เกาะคา,18.14393,99.33978,518.5,17.98263,99.21729,18.2923,99.42766,9,5213,
5204,52,Soem Ngam,เสริมงาม,18.09137,99.1589,766.3,17.86053,99.01789,18.29798,99.30244,4,5221,
5205,52,Ngao,งาว,18.75958,99.93068,1502.4,18.49382,99.75676,19.06421,100.11402,10,5211,
5206,52,Chae Hom,แจ้ห่ม,18.74618,99.65868,1191.5,18.51312,99.50009,18.97665,99.83671,7,5212,
5207,52,Wang Nuea,วังเหนือ,19.14864,99.64155,924.2,18.89886,99.5256,19.41766,99.77327,8,5214,
5208,52,Thoen,เถิน,17.56848,99.28324,1798.1,17.21058,99.04968,17.88621,99.47723,8,5216|5223,
5209,52,Mae Phrik,แม่พริก,17.5004,99.05442,642.4,17.33585,98.88087,17.64679,99.21383,4,5218,
5210,52,Mae Tha,แม่ทะ,18.10064,99.57669,862.7,17.92019,99.41788,18.25857,99.7924,10,5215,
5211,52,Sop Prap,สบปราบ,17.89655,99.33503,483.1,17.76523,99.1989,18.00708,99.48304,4,5217,
5212,52,Hang Chat,ห้างฉัตร,18.34815,99.27491,581.8,18.18983,99.11919,18.491,99.42196,7,5219,
5213,52,Mueang Pan,เมืองปาน,18.79416,99.45091,972.5,18.52817,99.32719,19.07685,99.55975,5,5224,
5301,53,Mueang Uttaradit,เมืองอุตรดิตถ์,17.68078,100.18745,808.7,17.51165,99.99527,17.86012,100.41267,17,5300|5317,
5302,53,Tron,ตรอน,17.46804,100.12415,315.7,17.40266,99.92835,17.53995,100.25391,5,5314,
5303,53,Tha Pla,ท่าปลา,17.86133,100.46673,1782.1,17.61112,100.13413,18.05557,100.7744,7,5315|5319,
5304,53,Nam Pat,น้ำปาด,17.7037,100.72784,1465.4,17.48024,100.44067,17.90862,101.01932,7,5311,
5305,53,Fak Tha,ฟากท่า,18.00217,100.87323,607.6,17.86042,100.71768,18.16011,101.03621,4,5316,
5306,53,Ban Khok,บ้านโคก,18.1357,101.05971,1028.7,17.88197,100.91228,18.38102,101.19283,4,5318,
5307,53,Phichai,พิชัย,17.29461,100.12894,767.7,17.16517,99.96291,17.42421,100.28891,11,5312|5322,
5308,53,Laplae,ลับแล,17.66064,100.01572,439.2,17.48036,99.89449,17.83076,100.1036,8,5313|5321,
5309,53,Thong Saen Khan,ทองแสนขัน,17.49332,100.39202,708.0,17.37611,100.19853,17.62349,100.64508,4,5323,
5401,54,Mueang Phrae,เมืองแพร่,18.11715,100.24917,817.9,17.88916,100.03661,18.27667,100.41438,20,5400,
5402,54,Mueang Phrae,ร้องกวาง,18.33774,100.37964,841.5,18.15357,100.20546,18.48923,100.5504,11,5414,
5403,54,Long,ลอง,18.12773,99.8845,1260.7,17.91042,99.63515,18.40259,100.09004,9,5415,
5404,54,Sung Men,สูงเม่น,18.03672,100.1256,371.6,17.90372,99.97218,18.14754,100.27186,12,5400|5413,
5405,54,Den Chai,เด่นชัย,17.91951,100.02178,541.3,17.77838,99.87681,18.04381,100.18822,5,5411,
5406,54,Song,สอง,18.57987,100.21444,1525.6,18.31754,99.99921,18.83547,100.39932,8,5412,
5407,54,Wang Chin,วังชิ้น,17.856,99.63859,951.5,17.68756,99.36757,18.04168,99.93614,7,5416,
5408,54,Nong Muang Khai,หนองม่วงไข่,18.29212,100.16194,131.8,18.2469,100.07518,18.34879,100.27503,6,5417,
5501,55,Mueang Nan,เมืองน่าน,18.88126,100.65751,1069.0,18.67541,100.45702,19.05236,100.83111,11,5500,
5502,55,Mae Charim,แม่จริม,18.71308,101.09991,1043.8,18.52141,100.91863,18.9009,101.27097,5,5517,
5503,55,Ban Luang,บ้านหลวง,18.85071,100.4493,400.5,18.73561,100.34038,18.98614,100.53568,4,5519,
5504,55,Na Noi,นาน้อย,18.30153,100.75705,1188.4,18.11899,100.47647,18.42426,101.08542,7,5515,
5505,55,Pua,ปัว,19.16149,100.99253,829.2,18.96133,100.79193,19.38191,101.12954,12,5512,
5506,55,Tha Wang Pha,ท่าวังผา,19.13314,100.74456,761.3,18.97621,100.56586,19.3125,100.93311,10,5514,
5507,55,Wiang Sa,เวียงสา,18.55483,100.71363,2112.8,18.33659,100.35158,18.77747,101.10398,17,5511,
5508,55,Thung Chang,ทุ่งช้าง,19.46846,100.9219,716.3,19.33815,100.76807,19.63494,101.08171,4,5513,
5509,55,Chiang Klang,เชียงกลาง,19.30125,100.88336,308.3,19.22244,100.77771,19.3779,101.0411,6,5516,
5510,55,Na Muen,นาหมื่น,18.13256,100.60769,842.6,18.0217,100.4143,18.26022,100.87457,4,5518,
5511,55,Santi Suk,สันติสุข,18.9139,100.98088,418.7,18.84792,100.8116,18.99399,101.17378,3,5521,
5512,55,Bo Kluea,บ่อเกลือ,19.09882,101.18965,922.4,18.89597,101.06323,19.35412,101.35815,4,5522,
5513,55,Song Khwae,สองแคว,19.40466,100.6628,600.3,19.27405,100.48809,19.55716,100.78396,3,5516,
5514,55,Phu Phiang,ภูเพียง,18.78124,100.86221,417.8,18.66826,100.75782,18.92694,100.98379,7,5500,
5515,55,Chaloem Phra Kiet,เฉลิมพระเกียรติ,19.50175,101.13516,578.0,19.34646,100.97479,19.61975,101.28115,2,5513,
5601,56,Mueang Phayao,เมืองพะเยา,19.14983,99.86496,847.9,18.89746,99.70428,19.40641,100.02706,15,5600,
5602,56,Chun,จุน,19.36701,100.1474,553.7,19.15708,100.05122,19.54568,100.26457,7,5615,
5603,56,Chiang Kham,เชียงคำ,19.48246,100.35746,837.3,19.33965,100.15363,19.63492,100.59862,10,5611,
5604,56,Chiang Muan,เชียงม่วน,18.94096,100.28536,669.0,18.80596,100.11138,19.07033,100.50092,3,5616,
5605,56,Dok Khamtai,ดอกคำใต้,19.09567,100.05646,775.6,18.80855,99.92037,19.4314,100.15616,12,5612,
5606,56,Pong,ปง,19.18952,100.38301,1661.9,19.00945,100.11138,19.39955,100.62218,7,5614,
5607,56,Mae Chai,แม่ใจ,19.38026,99.79553,300.6,19.2914,99.68295,19.45103,99.92,6,5613,
5608,56,Phu Sang,ภูซาง,19.62711,100.368,299.5,19.55676,100.25246,19.73606,100.4899,5,5611,
5609,56,Phu Kamyao,ภูกามยาว,19.32065,99.96431,207.0,19.20501,99.91315,19.42915,100.01589,3,5600,
5701,57,Mueang Chiang Rai,เมืองเชียงราย,19.91182,99.78732,1613.2,19.62267,99.45267,20.13638,100.02523,16,5700|5710,
5702,57,Wiang Chai,เวียงชัย,19.86866,99.99523,336.9,19.73166,99.85915,19.99273,100.09876,5,5721,
5703,57,Chiang Khong,เชียงของ,20.1465,100.34556,745.9,19.95354,100.19993,20.39872,100.47275,7,5714|5723,
5704,57,Thoeng,เทิง,19.6907,100.19182,847.6,19.51026,99.92721,19.87354,100.4429,10,5716|5723,
5705,57,Phan,พาน,19.55606,99.75413,931.6,19.38268,99.56538,19.72681,99.92655,15,5712|5725|5728,
5706,57,Pa Daet,ป่าแดด,19.5078,99.97621,284.4,19.40641,99.9054,19.62321,100.06566,5,5719,
5707,57,Mae Chan,แม่จัน,20.15769,99.82395,690.5,20.02421,99.50519,20.28856,100.08233,11,5711|5724|5727,
5708,57,Chiang Saen,เชียงแสน,20.27624,100.13614,481.4,20.18688,99.94511,20.39817,100.3224,6,5715,
5709,57,Mae Sai,แม่สาย,20.36957,99.90966,300.9,20.26877,99.81066,20.46472,100.03581,8,5713|5722,
5710,57,Mae Suai,แม่สรวย,19.69108,99.4772,1437.1,19.45837,99.26472,19.98163,99.64725,7,5718,
5711,57,Wiang Pa Pao,เวียงป่าเป้า,19.2784,99.43689,1234.9,19.00015,99.29463,19.5394,99.58255,7,5717|5726,
5712,57,Phaya Mengrai,พญาเม็งราย,19.88507,100.15492,474.3,19.71022,100.04131,20.0511,100.26248,5,5729,
5713,57,Wiang Kaen,เวียงแก่น,19.99537,100.46656,469.6,19.83531,100.34248,20.19875,100.57817,4,5731,
5714,57,Khun Tan,ขุนตาล,19.87573,100.27853,238.6,19.76264,100.17359,19.98802,100.37219,3,5734,
5715,57,Mae Fa Luang,แม่ฟ้าหลวง,20.24595,99.65635,643.5,20.10696,99.45777,20.39268,99.8408,4,5711|5724,
5716,57,Mae Lao,แม่ลาว,19.77317,99.6996,225.3,19.69686,99.62435,19.86152,99.8064,5,5700|5725,
5717,57,Wiang Chiang Rung,เวียงเชียงรุ้ง,20.01999,100.06338,265.4,19.92663,99.95976,20.11084,100.20714,3,5721,
5718,57,Doi Luang,ดอยหลวง,20.13711,100.15086,301.5,20.05194,100.01039,20.20846,100.30541,3,5711,
5801,58,Mueang Mae Hong Son,เมืองแม่ฮ่องสอน,19.26435,98.00634,2317.2,18.93699,97.78354,19.63776,98.25214,7,5800,
5802,58,Khun Yuam,ขุนยวม,18.83014,97.90615,1626.5,18.59924,97.66609,19.09168,98.15664,6,5814,
5803,58,Pai,ปาย,19.32605,98.42051,2308.4,19.0262,98.12461,19.69223,98.64075,7,5813,
5804,58,Mae Sariang,แม่สะเรียง,18.27917,97.78933,2589.9,17.9942,97.36224,18.57813,98.20698,7,5811,
5805,58,Mae La Noi,แม่ลาน้อย,18.47718,97.97354,1305.5,18.25316,97.76852,18.67703,98.2372,8,5812,
5806,58,Sop Moei,สบเมย,17.91914,97.97187,1420.9,17.63718,97.67199,18.15456,98.28945,6,5811,
5807,58,Pang Mapha,ปางมะผ้า,19.58644,98.19527,1144.4,19.36948,98.02676,19.81041,98.38117,4,5815,
6001,60,Mueang Nakhon Sawan,เมืองนครสวรรค์,15.71309,100.10806,714.7,15.56045,99.93025,15.84637,100.33849,17,6000|6024,
6002,60,Krok Phra,โกรกพระ,15.58904,100.01673,290.9,15.50112,99.93248,15.67914,100.14129,9,6017,
6003,60,Chum Saeng,ชุมแสง,15.85233,100.2914,569.1,15.69429,100.16982,15.97346,100.46074,12,6012|6025,
6004,60,Nong Bua,หนองบัว,15.8698,100.62798,824.7,15.7406,100.40706,16.02688,100.81262,9,6011,
6005,60,Banphot Phisai,บรรพตพิสัย,15.99478,99.98793,720.3,15.83827,99.80498,16.19118,100.16067,13,6018,
6006,60,Kao Liao,เก้าเลี้ยว,15.87831,100.10089,237.5,15.81019,99.99321,15.95943,100.17512,5,6023,
6007,60,Takhli,ตาคลี,15.26378,100.38467,816.1,15.06109,100.21785,15.4542,100.62022,10,6014|6021|6026,
6008,60,Tha Tako,ท่าตะโก,15.65893,100.45231,849.5,15.40668,100.28896,15.82703,100.61792,10,6016,
6009,60,Phaisali,ไพศาลี,15.58887,100.68081,1002.4,15.34039,100.51302,15.78097,100.83097,8,6022,
6010,60,Phayuha Hkiri,พยุหะคีรี,15.5049,100.20901,661.4,15.36338,100.01303,15.62714,100.41001,11,6013,
6011,60,Lat Yao,ลาดยาว,15.76919,99.79866,758.7,15.6181,99.61916,15.9206,99.93248,12,6015,
6012,60,Tak Fa,ตากฟ้า,15.38089,100.47668,514.4,15.23861,100.32741,15.5383,100.62988,7,6019,
6013,60,Mae Wong,แม่วงก์,15.8333,99.402,1014.6,15.71512,99.08612,15.9444,99.68291,4,6015,
6014,60,Mae Pern,แม่เปิน,15.69328,99.38614,331.2,15.5693,99.21349,15.77977,99.50574,1,6015,
6015,60,Chum Ta Bong,ชุมตาบง,15.66374,99.55811,208.4,15.5693,99.46389,15.73079,99.66708,2,6015,
6101,61,Mueang Uthai Thani,เมืองอุทัยธานี,15.40659,100.01879,235.8,15.26367,99.9316,15.5104,100.10187,14,6100,
6102,61,Thap Than,ทัพทัน,15.48831,99.83107,340.2,15.42491,99.67339,15.5976,99.95097,10,6112,
6103,61,Sawang Arom,สว่างอารมณ์,15.59854,99.75799,450.5,15.52032,99.57059,15.68633,99.93733,5,6115,
6104,61,Nong Chang,หนองฉาง,15.36884,99.75716,360.1,15.29542,99.61158,15.4351,99.89499,10,6111|6117,
6105,61,Nong Khayang,หนองขาหย่าง,15.34825,99.94396,165.1,15.29228,99.87181,15.43564,100.03723,9,6113,
6106,61,Ban Rai,บ้านไร่,15.22797,99.3384,3274.6,14.94328,98.984,15.79826,99.79079,13,6114|6118,
6107,61,Lan Sak,ลานสัก,15.51528,99.41281,1452.1,15.33348,99.17635,15.77977,99.70362,6,6116,
6108,61,Huai Khot,ห้วยคต,15.3047,99.52874,321.5,15.22751,99.34829,15.38224,99.68922,3,6117,
6201,62,Mueang Kamphaeng Phet,เมืองกำแพงเพชร,16.4261,99.50518,1483.7,16.14636,99.2367,16.6911,99.7717,16,6200|6216,
6202,62,Sai Ngam,ไทรงาม,16.4424,99.86341,579.7,16.34689,99.70506,16.53854,100.03466,7,6215,
6203,62,Khlong Lan,คลองลาน,16.24764,99.23267,1481.1,16.03245,99.02673,16.48398,99.45723,4,6218,
6204,62,Khanu Woralaksaburi,ขาณุวรลักษบุรี,16.01177,99.66937,1199.4,15.85754,99.3488,16.16861,99.98432,11,6213|6214,
6205,62,Khlong Khlung,คลองขลุง,16.22292,99.6889,680.5,16.12909,99.49097,16.34689,99.89595,10,6212,
6206,62,Phran Kratai,พรานกระต่าย,16.70951,99.55382,976.3,16.5254,99.30551,16.91044,99.7596,10,6211,
6207,62,Lan Krabue,ลานกระบือ,16.60638,99.85259,428.6,16.50225,99.72297,16.73527,100.03466,7,6217,
6208,62,Sai Thong Watthana,ทรายทองวัฒนา,16.30773,99.87323,217.2,16.23648,99.75826,16.35626,100.00185,3,6219,
6209,62,Pang Sila Thong,ปางศิลาทอง,16.02433,99.3113,721.1,15.8845,99.08612,16.15945,99.66137,3,6212,
6210,62,Bueng Samakkhi,บึงสามัคคี,16.21461,99.96138,263.1,16.11813,99.87713,16.34279,100.02895,4,6221,
6211,62,Kosamphi Nakhon,โกสัมพีนคร,16.57423,99.28593,516.2,16.38999,99.03077,16.76868,99.47559,3,6200,
6301,63,Mueang Tak,เมืองตาก,16.88605,99.16168,1989.4,16.56265,98.82688,17.21396,99.4552,14,6300,
